timestamp,crane_id,fault_name,event_type,downtime_s,was_reset_pressed
2026-02-26 07:39:19,ARMGC_215,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-26 07:39:22,ARMGC_215,Spreader_Land_Fault_YT,Resolved,30.2,Not Pressed
2026-02-26 08:04:03,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:04:03,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:04:09,ARMGC_214,Spreader_Land_Fault_YT,Resolved,6.1,Not Pressed
2026-02-26 08:04:12,ARMGC_214,Spreader_Land_Fault_YT,Resolved,9.1,Not Pressed
2026-02-26 08:06:58,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:06:58,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:07:37,ARMGC_214,Spreader_Land_Fault_YT,Resolved,39.3,Not Pressed
2026-02-26 08:07:38,ARMGC_214,Spreader_Land_Fault_YT,Resolved,39.3,Not Pressed
2026-02-26 08:53:44,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:53:44,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 08:53:47,ARMGC_214,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-26 08:53:47,ARMGC_214,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-26 09:23:20,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 09:23:21,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 09:23:22,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 09:23:36,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.3,Not Pressed
2026-02-26 09:23:36,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.1,Not Pressed
2026-02-26 09:23:37,ARMGC_212,Spreader_Land_Fault_YT,Resolved,15.1,Not Pressed
2026-02-26 11:05:55,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 11:05:55,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 11:06:04,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 11:06:04,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 12:44:40,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 12:44:41,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 12:45:26,ARMGC_211,Spreader_Land_Fault_XT,Resolved,45.3,Not Pressed
2026-02-26 12:45:26,ARMGC_211,Spreader_Land_Fault_XT,Resolved,45.3,Not Pressed
2026-02-26 16:12:04,ARMGC_246,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 16:12:07,ARMGC_246,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-26 16:19:40,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 16:19:40,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 16:19:49,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 16:19:49,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 17:22:37,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 17:22:37,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 17:22:43,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-26 17:22:43,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.0,Not Pressed
2026-02-26 17:50:38,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 17:50:38,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 17:50:47,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 17:50:47,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-26 18:07:57,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:07:57,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:08:00,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:08:00,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:21:32,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:21:32,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:22:17,ARMGC_214,Spreader_Land_Fault_XT,Resolved,45.3,Not Pressed
2026-02-26 18:22:17,ARMGC_214,Spreader_Land_Fault_XT,Resolved,45.3,Not Pressed
2026-02-26 18:34:06,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:34:06,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:34:12,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-26 18:34:12,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-26 18:40:23,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:40:24,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:40:26,ARMGC_211,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:40:27,ARMGC_211,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:44:37,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:44:37,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 18:44:40,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:44:40,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 18:46:17,ARMGC_211,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 18:46:17,ARMGC_211,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 18:46:26,ARMGC_211,Spreader_Land_Fault_YT,Resolved,9.1,Not Pressed
2026-02-26 18:46:26,ARMGC_211,Spreader_Land_Fault_YT,Resolved,9.1,Not Pressed
2026-02-26 20:28:49,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 20:28:50,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 20:29:05,ARMGC_211,Spreader_Land_Fault_XT,Resolved,15.1,Not Pressed
2026-02-26 20:29:05,ARMGC_211,Spreader_Land_Fault_XT,Resolved,15.1,Not Pressed
2026-02-26 20:34:18,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 20:34:18,ARMGC_213,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 20:34:21,ARMGC_213,Spreader_Land_Fault_YD,Resolved,3.0,Not Pressed
2026-02-26 20:34:24,ARMGC_213,Spreader_Land_Fault_YD,Resolved,6.0,Not Pressed
2026-02-26 20:59:13,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-26 20:59:43,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Resolved,30.2,Not Pressed
2026-02-26 22:01:40,ARMGC_216,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 22:01:41,ARMGC_216,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 22:02:38,ARMGC_216,Spreader_Land_Fault_XT,Resolved,57.3,Not Pressed
2026-02-26 22:02:40,ARMGC_216,Spreader_Land_Fault_XT,Resolved,60.3,Not Pressed
2026-02-26 23:01:11,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 23:01:11,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-26 23:01:14,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.1,Not Pressed
2026-02-26 23:01:15,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-26 23:19:11,ARMGC_214,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 23:19:12,ARMGC_214,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-26 23:19:33,ARMGC_214,Spreader_Land_Fault_YD,Resolved,21.1,Not Pressed
2026-02-26 23:19:36,ARMGC_214,Spreader_Land_Fault_YD,Resolved,24.2,Not Pressed
2026-02-26 23:27:50,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 23:27:51,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 23:28:11,ARMGC_214,Spreader_Land_Fault_YT,Resolved,21.2,Not Pressed
2026-02-26 23:28:12,ARMGC_214,Spreader_Land_Fault_YT,Resolved,21.2,Not Pressed
2026-02-26 23:39:21,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 23:39:22,ARMGC_214,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-26 23:40:01,ARMGC_214,Spreader_Land_Fault_YT,Resolved,39.3,Not Pressed
2026-02-26 23:40:01,ARMGC_214,Spreader_Land_Fault_YT,Resolved,39.2,Not Pressed
2026-02-27 00:35:25,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-27 00:35:26,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-27 00:35:27,ARMGC_212,Spreader_Land_Fault_YT,Resolved,2.1,Not Pressed
2026-02-27 00:35:29,ARMGC_212,Spreader_Land_Fault_YT,Resolved,3.0,Not Pressed
2026-02-27 00:41:21,ARMGC_216,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 00:41:27,ARMGC_216,SPSS_Trolley_Dir_Not_Clear,Resolved,6.1,Not Pressed
2026-02-27 01:23:59,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 01:23:59,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 01:24:02,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-27 01:24:02,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-27 01:55:23,ARMGC_211,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-27 01:55:25,ARMGC_211,Spreader_Land_Fault_YD,Occurrence,0,Not Pressed
2026-02-27 01:55:26,ARMGC_211,Spreader_Land_Fault_YD,Resolved,3.0,Not Pressed
2026-02-27 01:55:28,ARMGC_211,Spreader_Land_Fault_YD,Resolved,3.0,Not Pressed
2026-02-27 05:17:12,ARMGC_212,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 05:17:54,ARMGC_212,SPSS_Trolley_Dir_Not_Clear,Resolved,42.3,Not Pressed
2026-02-27 05:23:49,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 05:24:40,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Resolved,51.3,Not Pressed
2026-02-27 05:30:07,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 05:31:55,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 05:31:59,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,111.6,Not Pressed
2026-02-27 05:32:02,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 05:32:08,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,6.1,Not Pressed
2026-02-27 05:33:56,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Resolved,120.8,Not Pressed
2026-02-27 06:01:27,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 06:01:45,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,18.1,Not Pressed
2026-02-27 06:06:44,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 06:06:50,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,6.1,Not Pressed
2026-02-27 06:11:03,ARMGC_212,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 06:11:15,ARMGC_212,SPSS_Trolley_Dir_Not_Clear,Resolved,12.1,Not Pressed
2026-02-27 06:17:27,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 06:19:39,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,132.9,Not Pressed
2026-02-27 06:27:48,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 06:27:57,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Resolved,9.2,Not Pressed
2026-02-27 06:43:09,ARMGC_216,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 06:43:24,ARMGC_216,SPSS_Trolley_Dir_Not_Clear,Resolved,15.8,Not Pressed
2026-02-27 06:43:56,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 06:44:34,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,38.2,Not Pressed
2026-02-27 07:03:12,ARMGC_216,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 07:06:01,ARMGC_216,SPSS_Trolley_Dir_Not_Clear,Resolved,168.9,Not Pressed
2026-02-27 07:11:27,ARMGC_216,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 07:12:12,ARMGC_216,SPSS_Trolley_Dir_Not_Clear,Resolved,45.3,Not Pressed
2026-02-27 07:22:24,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 07:24:24,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,120.6,Not Pressed
2026-02-27 07:27:42,ARMGC_216,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 07:27:44,ARMGC_216,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 07:28:05,ARMGC_216,Spreader_Land_Fault_XT,Resolved,21.1,Not Pressed
2026-02-27 07:28:07,ARMGC_216,Spreader_Land_Fault_XT,Resolved,24.2,Not Pressed
2026-02-27 07:31:06,ARMGC_215,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 07:31:15,ARMGC_215,SPSS_Trolley_Dir_Not_Clear,Resolved,9.1,Not Pressed
2026-02-27 07:46:54,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 07:47:00,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Resolved,6.1,Not Pressed
2026-02-27 08:05:53,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 08:05:56,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,3.0,Not Pressed
2026-02-27 08:35:58,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 08:36:05,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Resolved,6.1,Not Pressed
2026-02-27 08:58:01,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 08:58:04,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Resolved,3.1,Not Pressed
2026-02-27 09:18:53,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 09:19:14,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,21.1,Not Pressed
2026-02-27 09:19:59,ARMGC_215,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 09:20:05,ARMGC_215,SPSS_Trolley_Dir_Not_Clear,Resolved,6.1,Not Pressed
2026-02-27 09:20:10,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 09:20:12,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 09:20:15,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-27 09:20:16,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-27 09:30:17,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 09:30:27,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,9.1,Not Pressed
2026-02-27 09:53:03,ARMGC_212,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 09:53:05,ARMGC_212,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 09:53:06,ARMGC_212,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 09:53:09,ARMGC_212,Spreader_Land_Fault_XT,Resolved,5.2,Not Pressed
2026-02-27 09:53:09,ARMGC_212,Spreader_Land_Fault_XT,Resolved,3.0,Not Pressed
2026-02-27 09:53:11,ARMGC_212,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-27 09:53:32,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 09:53:34,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 09:53:44,ARMGC_214,Spreader_Land_Fault_XT,Resolved,12.1,Not Pressed
2026-02-27 09:53:46,ARMGC_214,Spreader_Land_Fault_XT,Resolved,12.1,Not Pressed
2026-02-27 10:13:16,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 10:13:40,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Resolved,24.2,Not Pressed
2026-02-27 10:15:45,ARMGC_215,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 10:15:48,ARMGC_215,SPSS_Trolley_Dir_Not_Clear,Resolved,3.1,Not Pressed
2026-02-27 10:33:38,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 10:34:02,ARMGC_214,SPSS_Trolley_Dir_Not_Clear,Resolved,24.2,Not Pressed
2026-02-27 10:53:07,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 10:53:07,ARMGC_211,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 10:53:25,ARMGC_211,Spreader_Land_Fault_XT,Resolved,18.1,Not Pressed
2026-02-27 10:53:26,ARMGC_211,Spreader_Land_Fault_XT,Resolved,18.2,Not Pressed
2026-02-27 11:59:09,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 11:59:30,ARMGC_211,SPSS_Trolley_Dir_Not_Clear,Resolved,21.2,Not Pressed
2026-02-27 12:41:34,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 12:41:35,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 12:41:41,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-27 12:41:43,ARMGC_214,Spreader_Land_Fault_XT,Resolved,9.1,Not Pressed
2026-02-27 13:11:45,ARMGC_216,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-27 13:11:46,ARMGC_216,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-27 13:11:49,ARMGC_216,Spreader_Land_Fault_YT,Resolved,3.1,Not Pressed
2026-02-27 13:11:51,ARMGC_216,Spreader_Land_Fault_YT,Resolved,6.2,Not Pressed
2026-02-27 13:37:19,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-27 13:37:20,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-27 13:37:20,ARMGC_212,Spreader_Land_Fault_YT,Occurrence,0,Not Pressed
2026-02-27 13:37:49,ARMGC_212,Spreader_Land_Fault_YT,Resolved,29.6,Not Pressed
2026-02-27 13:37:50,ARMGC_212,Spreader_Land_Fault_YT,Resolved,30.3,Not Pressed
2026-02-27 13:37:50,ARMGC_212,Spreader_Land_Fault_YT,Resolved,30.3,Not Pressed
2026-02-27 14:02:17,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 14:02:19,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 14:02:37,ARMGC_214,Spreader_Land_Fault_XT,Resolved,18.1,Not Pressed
2026-02-27 14:02:38,ARMGC_214,Spreader_Land_Fault_XT,Resolved,21.2,Not Pressed
2026-02-27 14:07:05,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Occurrence,0,Not Pressed
2026-02-27 14:07:23,ARMGC_213,SPSS_Trolley_Dir_Not_Clear,Resolved,18.1,Not Pressed
2026-02-27 14:23:18,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 14:23:20,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 14:23:24,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-27 14:23:26,ARMGC_214,Spreader_Land_Fault_XT,Resolved,6.1,Not Pressed
2026-02-27 15:06:53,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 15:06:53,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 15:06:56,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.1,Not Pressed
2026-02-27 15:06:56,ARMGC_214,Spreader_Land_Fault_XT,Resolved,3.1,Not Pressed
2026-02-27 15:10:14,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 15:10:18,ARMGC_214,Spreader_Land_Fault_XT,Resolved,4.1,Not Pressed
2026-02-27 15:10:18,ARMGC_214,Spreader_Land_Fault_XT,Resolved,4.1,Not Pressed
2026-02-27 15:17:52,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 15:17:52,ARMGC_214,Spreader_Land_Fault_XT,Occurrence,0,Not Pressed
2026-02-27 15:18:17,ARMGC_214,Spreader_Land_Fault_XT,Resolved,25.4,Not Pressed
2026-02-27 15:18:18,ARMGC_214,Spreader_Land_Fault_XT,Resolved,25.9,Not Pressed
